fishery_name,week,combined_type,hours,total_hours,prop
Lower Cowlitz salmon and steelhead 2022-23,2023-05-28,Unguided-Boat,8.016666666666666,32.016666666666666,0.2503904216553878
Lower Cowlitz salmon and steelhead 2022-23,2023-06-04,Guided-Bank,0,72.95,0
Lower Cowlitz salmon and steelhead 2022-23,2023-06-04,Guided-Boat,61.25,72.95,0.8396161754626457
Lower Cowlitz salmon and steelhead 2022-23,2023-06-04,Unguided-Bank,0,72.95,0
Lower Cowlitz salmon and steelhead 2022-23,2023-06-04,Unguided-Boat,11.7,72.95,0.16038382453735434
Lower Cowlitz salmon and steelhead 2022-23,2023-06-11,Guided-Bank,0,267.04999999999995,0
Lower Cowlitz salmon and steelhead 2022-23,2023-06-11,Guided-Boat,167.33333333333331,267.04999999999995,0.6265992635586345
Lower Cowlitz salmon and steelhead 2022-23,2023-06-11,Unguided-Bank,18.133333333333333,267.04999999999995,0.06790239031392374
Lower Cowlitz salmon and steelhead 2022-23,2023-06-11,Unguided-Boat,81.58333333333333,267.04999999999995,0.3054983461274418
Lower Cowlitz salmon and steelhead 2022-23,2023-06-18,Guided-Bank,0,248.76666666666668,0
Lower Cowlitz salmon and steelhead 2022-23,2023-06-18,Guided-Boat,194.18333333333334,248.76666666666668,0.7805842154629505
Lower Cowlitz salmon and steelhead 2022-23,2023-06-18,Unguided-Bank,0,248.76666666666668,0
Lower Cowlitz salmon and steelhead 2022-23,2023-06-18,Unguided-Boat,54.583333333333336,248.76666666666668,0.21941578453704944
Lower Cowlitz salmon and steelhead 2022-23,2023-06-25,Guided-Bank,0,68.96666666666667,0
Lower Cowlitz salmon and steelhead 2022-23,2023-06-25,Guided-Boat,39.166666666666664,68.96666666666667,0.5679072015466409
Lower Cowlitz salmon and steelhead 2022-23,2023-06-25,Unguided-Bank,0,68.96666666666667,0
Lower Cowlitz salmon and steelhead 2022-23,2023-06-25,Unguided-Boat,29.8,68.96666666666667,0.43209279845335913
Lower Cowlitz salmon and steelhead 2022-23,2023-07-02,Guided-Bank,0,257.81666666666666,0
Lower Cowlitz salmon and steelhead 2022-23,2023-07-02,Guided-Boat,195.75,257.81666666666666,0.7592604563966643
Lower Cowlitz salmon and steelhead 2022-23,2023-07-02,Unguided-Bank,0,257.81666666666666,0
Lower Cowlitz salmon and steelhead 2022-23,2023-07-02,Unguided-Boat,62.06666666666666,257.81666666666666,0.2407395436033357
Lower Cowlitz salmon and steelhead 2022-23,2023-07-09,Guided-Bank,0,471.7,0
Lower Cowlitz salmon and steelhead 2022-23,2023-07-09,Guided-Boat,378.46666666666664,471.7,0.8023461239488375
Lower Cowlitz salmon and steelhead 2022-23,2023-07-09,Unguided-Bank,0,471.7,0
Lower Cowlitz salmon and steelhead 2022-23,2023-07-09,Unguided-Boat,93.23333333333333,471.7,0.19765387605116247
Lower Cowlitz salmon and steelhead 2022-23,2023-07-16,Guided-Bank,0,781.6333333333333,0
Lower Cowlitz salmon and steelhead 2022-23,2023-07-16,Guided-Boat,670.85,781.6333333333333,0.8582668770523264
Lower Cowlitz salmon and steelhead 2022-23,2023-07-16,Unguided-Bank,0,781.6333333333333,0
Lower Cowlitz salmon and steelhead 2022-23,2023-07-16,Unguided-Boat,110.78333333333333,781.6333333333333,0.14173312294767368
Lower Cowlitz salmon and steelhead 2022-23,2023-07-23,Guided-Bank,0,444.55,0
Lower Cowlitz salmon and steelhead 2022-23,2023-07-23,Guided-Boat,345.6166666666667,444.55,0.77745285494695
Lower Cowlitz salmon and steelhead 2022-23,2023-07-23,Unguided-Bank,53.733333333333334,444.55,0.12087129306789637
Lower Cowlitz salmon and steelhead 2022-23,2023-07-23,Unguided-Boat,45.2,444.55,0.10167585198515353
Lower Cowlitz salmon and steelhead 2023-24,2023-07-30,Guided-Bank,0,80.23333333333333,0
Lower Cowlitz salmon and steelhead 2023-24,2023-07-30,Guided-Boat,71.93333333333334,80.23333333333333,0.896551724137931
Lower Cowlitz salmon and steelhead 2023-24,2023-07-30,Unguided-Bank,5.35,80.23333333333333,0.06668051516410468
Lower Cowlitz salmon and steelhead 2023-24,2023-07-30,Unguided-Boat,2.95,80.23333333333333,0.03676776069796427
Lower Cowlitz salmon and steelhead 2023-24,2023-08-06,Guided-Bank,0,108.26666666666667,0
Lower Cowlitz salmon and steelhead 2023-24,2023-08-06,Guided-Boat,8.15,108.26666666666667,0.07527709359605912
Lower Cowlitz salmon and steelhead 2023-24,2023-08-06,Unguided-Bank,60.63333333333333,108.26666666666667,0.5600369458128078
Lower Cowlitz salmon and steelhead 2023-24,2023-08-06,Unguided-Boat,39.483333333333334,108.26666666666667,0.364685960591133
Lower Cowlitz salmon and steelhead 2023-24,2023-08-13,Guided-Bank,0,262.4666666666667,0
Lower Cowlitz salmon and steelhead 2023-24,2023-08-13,Guided-Boat,132.9,262.4666666666667,0.5063500127000253
Lower Cowlitz salmon and steelhead 2023-24,2023-08-13,Unguided-Bank,58.61666666666667,262.4666666666667,0.2233299466598933
Lower Cowlitz salmon and steelhead 2023-24,2023-08-13,Unguided-Boat,70.95,262.4666666666667,0.27032004064008125
Lower Cowlitz salmon and steelhead 2023-24,2023-08-20,Guided-Bank,0,282.8333333333333,0
Lower Cowlitz salmon and steelhead 2023-24,2023-08-20,Guided-Boat,150.5,282.8333333333333,0.5321154979375369
Lower Cowlitz salmon and steelhead 2023-24,2023-08-20,Unguided-Bank,72.75,282.8333333333333,0.25721862109605187
Lower Cowlitz salmon and steelhead 2023-24,2023-08-20,Unguided-Boat,59.583333333333336,282.8333333333333,0.21066588096641134
Lower Cowlitz salmon and steelhead 2023-24,2023-08-27,Guided-Bank,0,188.95,0
Lower Cowlitz salmon and steelhead 2023-24,2023-08-27,Guided-Boat,58.53333333333333,188.95,0.3097821293111052
Lower Cowlitz salmon and steelhead 2023-24,2023-08-27,Unguided-Bank,107.81666666666666,188.95,0.5706095086883656
Lower Cowlitz salmon and steelhead 2023-24,2023-08-27,Unguided-Boat,22.6,188.95,0.11960836200052925
Lower Cowlitz salmon and steelhead 2023-24,2023-09-03,Guided-Bank,0,167.6,0
Lower Cowlitz salmon and steelhead 2023-24,2023-09-03,Guided-Boat,0,167.6,0
Lower Cowlitz salmon and steelhead 2023-24,2023-09-03,Unguided-Bank,102.8,167.6,0.6133651551312649
Lower Cowlitz salmon and steelhead 2023-24,2023-09-03,Unguided-Boat,64.8,167.6,0.38663484486873506
Lower Cowlitz salmon and steelhead 2023-24,2023-09-10,Guided-Bank,0,246.9,0
Lower Cowlitz salmon and steelhead 2023-24,2023-09-10,Guided-Boat,36.083333333333336,246.9,0.14614553800459026
Lower Cowlitz salmon and steelhead 2023-24,2023-09-10,Unguided-Bank,154.11666666666667,246.9,0.6242068313757256
Lower Cowlitz salmon and steelhead 2023-24,2023-09-10,Unguided-Boat,56.7,246.9,0.2296476306196841
Lower Cowlitz salmon and steelhead 2023-24,2023-09-17,Guided-Bank,0,293.2,0
Lower Cowlitz salmon and steelhead 2023-24,2023-09-17,Guided-Boat,0,293.2,0
Lower Cowlitz salmon and steelhead 2023-24,2023-09-17,Unguided-Bank,205.61666666666667,293.2,0.7012846748522056
Lower Cowlitz salmon and steelhead 2023-24,2023-09-17,Unguided-Boat,87.58333333333333,293.2,0.2987153251477945
Lower Cowlitz salmon and steelhead 2023-24,2023-09-24,Guided-Bank,0,391.65,0
Lower Cowlitz salmon and steelhead 2023-24,2023-09-24,Guided-Boat,15.066666666666666,391.65,0.038469722115834715
Lower Cowlitz salmon and steelhead 2023-24,2023-09-24,Unguided-Bank,265.75,391.65,0.6785395123196732
Lower Cowlitz salmon and steelhead 2023-24,2023-09-24,Unguided-Boat,110.83333333333333,391.65,0.2829907655644921
Lower Cowlitz salmon and steelhead 2023-24,2023-10-01,Guided-Bank,0,546.15,0
Lower Cowlitz salmon and steelhead 2023-24,2023-10-01,Guided-Boat,57.46666666666667,546.15,0.1052213982727578
Lower Cowlitz salmon and steelhead 2023-24,2023-10-01,Unguided-Bank,405.8833333333333,546.15,0.7431719002715982
Lower Cowlitz salmon and steelhead 2023-24,2023-10-01,Unguided-Boat,82.8,546.15,0.15160670145564406
Lower Cowlitz salmon and steelhead 2023-24,2023-10-08,Guided-Bank,11.333333333333334,136.43333333333334,0.08306865379916932
Lower Cowlitz salmon and steelhead 2023-24,2023-10-08,Guided-Boat,31.666666666666668,136.43333333333334,0.23210359149767898
Lower Cowlitz salmon and steelhead 2023-24,2023-10-08,Unguided-Bank,79.03333333333333,136.43333333333334,0.5792817004642071
Lower Cowlitz salmon and steelhead 2023-24,2023-10-08,Unguided-Boat,14.4,136.43333333333334,0.10554605423894454
Lower Cowlitz salmon and steelhead 2023-24,2023-10-15,Guided-Bank,0,196.8,0
Lower Cowlitz salmon and steelhead 2023-24,2023-10-15,Guided-Boat,25.2,196.8,0.12804878048780488
Lower Cowlitz salmon and steelhead 2023-24,2023-10-15,Unguided-Bank,124.5,196.8,0.6326219512195121
Lower Cowlitz salmon and steelhead 2023-24,2023-10-15,Unguided-Boat,47.1,196.8,0.23932926829268292
Lower Cowlitz salmon and steelhead 2023-24,2023-10-22,Guided-Bank,0,207.3,0
Lower Cowlitz salmon and steelhead 2023-24,2023-10-22,Guided-Boat,44.93333333333334,207.3,0.2167551053223991
Lower Cowlitz salmon and steelhead 2023-24,2023-10-22,Unguided-Bank,162.36666666666667,207.3,0.783244894677601
Lower Cowlitz salmon and steelhead 2023-24,2023-10-22,Unguided-Boat,0,207.3,0
Lower Cowlitz salmon and steelhead 2023-24,2023-10-29,Guided-Bank,0,137.58333333333334,0
Lower Cowlitz salmon and steelhead 2023-24,2023-10-29,Guided-Boat,9.333333333333334,137.58333333333334,0.06783767413688674
Lower Cowlitz salmon and steelhead 2023-24,2023-10-29,Unguided-Bank,89.16666666666667,137.58333333333334,0.6480920654149
Lower Cowlitz salmon and steelhead 2023-24,2023-10-29,Unguided-Boat,39.083333333333336,137.58333333333334,0.2840702604482132
Lower Cowlitz salmon and steelhead 2023-24,2023-11-05,Guided-Bank,0,126.53333333333333,0
Lower Cowlitz salmon and steelhead 2023-24,2023-11-05,Guided-Boat,0,126.53333333333333,0
Lower Cowlitz salmon and steelhead 2023-24,2023-11-05,Unguided-Bank,126.53333333333333,126.53333333333333,1
Lower Cowlitz salmon and steelhead 2023-24,2023-11-05,Unguided-Boat,0,126.53333333333333,0
Lower Cowlitz salmon and steelhead 2023-24,2023-11-12,Guided-Bank,0,181.25,0
Lower Cowlitz salmon and steelhead 2023-24,2023-11-12,Guided-Boat,18.733333333333334,181.25,0.10335632183908046
Lower Cowlitz salmon and steelhead 2023-24,2023-11-12,Unguided-Bank,157.86666666666667,181.25,0.8709885057471265
Lower Cowlitz salmon and steelhead 2023-24,2023-11-12,Unguided-Boat,4.65,181.25,0.025655172413793104
Lower Cowlitz salmon and steelhead 2023-24,2023-11-19,Guided-Bank,0,47.31666666666666,0
Lower Cowlitz salmon and steelhead 2023-24,2023-11-19,Guided-Boat,0,47.31666666666666,0
Lower Cowlitz salmon and steelhead 2023-24,2023-11-19,Unguided-Bank,47.31666666666666,47.31666666666666,1
Lower Cowlitz salmon and steelhead 2023-24,2023-11-19,Unguided-Boat,0,47.31666666666666,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-03,Guided-Bank,0,17.033333333333335,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-03,Guided-Boat,0,17.033333333333335,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-03,Unguided-Bank,17.033333333333335,17.033333333333335,1
Lower Cowlitz salmon and steelhead 2023-24,2023-12-03,Unguided-Boat,0,17.033333333333335,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-10,Guided-Bank,0,15.766666666666666,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-10,Guided-Boat,0,15.766666666666666,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-10,Unguided-Bank,15.766666666666666,15.766666666666666,1
Lower Cowlitz salmon and steelhead 2023-24,2023-12-10,Unguided-Boat,0,15.766666666666666,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-17,Guided-Bank,0,14.25,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-17,Guided-Boat,0,14.25,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-17,Unguided-Bank,14.25,14.25,1
Lower Cowlitz salmon and steelhead 2023-24,2023-12-17,Unguided-Boat,0,14.25,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-24,Guided-Bank,0,77.15,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-24,Guided-Boat,0,77.15,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-24,Unguided-Bank,39.016666666666666,77.15,0.5057247785698854
Lower Cowlitz salmon and steelhead 2023-24,2023-12-24,Unguided-Boat,38.13333333333333,77.15,0.49427522143011443
Lower Cowlitz salmon and steelhead 2023-24,2023-12-31,Guided-Bank,0,75.81666666666666,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-31,Guided-Boat,13.133333333333333,75.81666666666666,0.17322488459001978
Lower Cowlitz salmon and steelhead 2023-24,2023-12-31,Unguided-Bank,45.63333333333333,75.81666666666666,0.6018905253901957
Lower Cowlitz salmon and steelhead 2023-24,2023-12-31,Unguided-Boat,17.05,75.81666666666666,0.22488459001978459
Lower Cowlitz salmon and steelhead 2023-24,2024-01-07,Guided-Bank,0,64.1,0
Lower Cowlitz salmon and steelhead 2023-24,2024-01-07,Guided-Boat,22.416666666666668,64.1,0.34971398855954244
Lower Cowlitz salmon and steelhead 2023-24,2024-01-07,Unguided-Bank,29.65,64.1,0.4625585023400936
Lower Cowlitz salmon and steelhead 2023-24,2024-01-07,Unguided-Boat,12.033333333333333,64.1,0.18772750910036404
Lower Cowlitz salmon and steelhead 2023-24,2024-01-14,Guided-Bank,0,179.26666666666668,0
Lower Cowlitz salmon and steelhead 2023-24,2024-01-14,Guided-Boat,79.28333333333333,179.26666666666668,0.4422647824470063
Lower Cowlitz salmon and steelhead 2023-24,2024-01-14,Unguided-Bank,68.65,179.26666666666668,0.3829490516920788
Lower Cowlitz salmon and steelhead 2023-24,2024-01-14,Unguided-Boat,31.333333333333336,179.26666666666668,0.17478616586091483
Lower Cowlitz salmon and steelhead 2023-24,2024-01-21,Guided-Bank,0,672.65,0
Lower Cowlitz salmon and steelhead 2023-24,2024-01-21,Guided-Boat,311.1,672.65,0.46249907083921804
Lower Cowlitz salmon and steelhead 2023-24,2024-01-21,Unguided-Bank,312.15,672.65,0.4640600609529473
Lower Cowlitz salmon and steelhead 2023-24,2024-01-21,Unguided-Boat,49.4,672.65,0.07344086820783469
Lower Cowlitz salmon and steelhead 2023-24,2024-01-28,Guided-Bank,0,594.8,0
Lower Cowlitz salmon and steelhead 2023-24,2024-01-28,Guided-Boat,257.81666666666666,594.8,0.43345101995068375
Lower Cowlitz salmon and steelhead 2023-24,2024-01-28,Unguided-Bank,289.56666666666666,594.8,0.4868303071060301
Lower Cowlitz salmon and steelhead 2023-24,2024-01-28,Unguided-Boat,47.416666666666664,594.8,0.07971867294328626
Lower Cowlitz salmon and steelhead 2023-24,2024-02-04,Guided-Bank,0,637.65,0
Lower Cowlitz salmon and steelhead 2023-24,2024-02-04,Guided-Boat,240.41666666666666,637.65,0.37703546877858807
Lower Cowlitz salmon and steelhead 2023-24,2024-02-04,Unguided-Bank,119.81666666666666,637.65,0.18790349983010535
Lower Cowlitz salmon and steelhead 2023-24,2024-02-04,Unguided-Boat,277.4166666666667,637.65,0.43506103139130664
Lower Cowlitz salmon and steelhead 2023-24,2024-02-11,Guided-Bank,0,620.05,0
Lower Cowlitz salmon and steelhead 2023-24,2024-02-11,Guided-Boat,203.46666666666667,620.05,0.32814557965755453
Lower Cowlitz salmon and steelhead 2023-24,2024-02-11,Unguided-Bank,303.51666666666665,620.05,0.48950353466118324
Lower Cowlitz salmon and steelhead 2023-24,2024-02-11,Unguided-Boat,113.06666666666668,620.05,0.1823508856812623
Lower Cowlitz salmon and steelhead 2023-24,2024-02-18,Guided-Bank,0,1260.65,0
Lower Cowlitz salmon and steelhead 2023-24,2024-02-18,Guided-Boat,411.5333333333333,1260.65,0.3264453522653657
Lower Cowlitz salmon and steelhead 2023-24,2024-02-18,Unguided-Bank,589.5833333333334,1260.65,0.467682015891273
Lower Cowlitz salmon and steelhead 2023-24,2024-02-18,Unguided-Boat,259.53333333333336,1260.65,0.20587263184336124
Lower Cowlitz salmon and steelhead 2023-24,2024-02-25,Guided-Bank,0,870.2333333333333,0
Lower Cowlitz salmon and steelhead 2023-24,2024-02-25,Guided-Boat,517.9833333333333,870.2333333333333,0.5952235032749837
Lower Cowlitz salmon and steelhead 2023-24,2024-02-25,Unguided-Bank,248.53333333333333,870.2333333333333,0.2855939020186157
Lower Cowlitz salmon and steelhead 2023-24,2024-02-25,Unguided-Boat,103.71666666666667,870.2333333333333,0.11918259470640058
Lower Cowlitz salmon and steelhead 2023-24,2024-03-03,Guided-Bank,0,268.4,0
Lower Cowlitz salmon and steelhead 2023-24,2024-03-03,Guided-Boat,71.05,268.4,0.2647168405365127
Lower Cowlitz salmon and steelhead 2023-24,2024-03-03,Unguided-Bank,133.43333333333334,268.4,0.49714356681569805
Lower Cowlitz salmon and steelhead 2023-24,2024-03-03,Unguided-Boat,63.91666666666667,268.4,0.23813959264778942
Lower Cowlitz salmon and steelhead 2023-24,2024-03-10,Guided-Bank,0,828.25,0
Lower Cowlitz salmon and steelhead 2023-24,2024-03-10,Guided-Boat,411.98333333333335,828.25,0.49741422678337865
Lower Cowlitz salmon and steelhead 2023-24,2024-03-10,Unguided-Bank,170.43333333333334,828.25,0.20577522889626723
Lower Cowlitz salmon and steelhead 2023-24,2024-03-10,Unguided-Boat,245.83333333333334,828.25,0.2968105443203542
Lower Cowlitz salmon and steelhead 2023-24,2024-03-17,Guided-Bank,0,1479.9333333333334,0
Lower Cowlitz salmon and steelhead 2023-24,2024-03-17,Guided-Boat,857.0333333333333,1479.9333333333334,0.5791026622820847
Lower Cowlitz salmon and steelhead 2023-24,2024-03-17,Unguided-Bank,425.98333333333335,1479.9333333333334,0.2878395423217262
Lower Cowlitz salmon and steelhead 2023-24,2024-03-17,Unguided-Boat,196.91666666666669,1479.9333333333334,0.13305779539618903
Lower Cowlitz salmon and steelhead 2023-24,2024-03-24,Guided-Bank,0,1460.8333333333335,0
Lower Cowlitz salmon and steelhead 2023-24,2024-03-24,Guided-Boat,844.1166666666667,1460.8333333333335,0.5778322875071306
Lower Cowlitz salmon and steelhead 2023-24,2024-03-24,Unguided-Bank,349.35,1460.8333333333335,0.2391443240159726
Lower Cowlitz salmon and steelhead 2023-24,2024-03-24,Unguided-Boat,267.3666666666667,1460.8333333333335,0.18302338847689673
Lower Cowlitz salmon and steelhead 2023-24,2024-03-31,Guided-Bank,0,738.8666666666667,0
Lower Cowlitz salmon and steelhead 2023-24,2024-03-31,Guided-Boat,256.7,738.8666666666667,0.3474239826761707
Lower Cowlitz salmon and steelhead 2023-24,2024-03-31,Unguided-Bank,374.5,738.8666666666667,0.5068573490932058
Lower Cowlitz salmon and steelhead 2023-24,2024-03-31,Unguided-Boat,107.66666666666667,738.8666666666667,0.1457186682306235
Lower Cowlitz salmon and steelhead 2023-24,2024-04-07,Guided-Bank,0,452.6166666666667,0
Lower Cowlitz salmon and steelhead 2023-24,2024-04-07,Guided-Boat,43.56666666666666,452.6166666666667,0.0962551091799536
Lower Cowlitz salmon and steelhead 2023-24,2024-04-07,Unguided-Bank,388.98333333333335,452.6166666666667,0.8594100968442759
Lower Cowlitz salmon and steelhead 2023-24,2024-04-07,Unguided-Boat,20.066666666666666,452.6166666666667,0.04433479397577052
Lower Cowlitz salmon and steelhead 2023-24,2024-04-14,Guided-Bank,0,33.95,0
Lower Cowlitz salmon and steelhead 2023-24,2024-04-14,Guided-Boat,0,33.95,0
Lower Cowlitz salmon and steelhead 2023-24,2024-04-14,Unguided-Bank,33.95,33.95,1
Lower Cowlitz salmon and steelhead 2023-24,2024-04-14,Unguided-Boat,0,33.95,0
Lower Cowlitz salmon and steelhead 2023-24,2024-04-21,Guided-Bank,0,121.43333333333334,0
Lower Cowlitz salmon and steelhead 2023-24,2024-04-21,Guided-Boat,0,121.43333333333334,0
Lower Cowlitz salmon and steelhead 2023-24,2024-04-21,Unguided-Bank,121.43333333333334,121.43333333333334,1
Lower Cowlitz salmon and steelhead 2023-24,2024-04-21,Unguided-Boat,0,121.43333333333334,0
Lower Cowlitz salmon and steelhead 2023-24,2024-04-28,Guided-Bank,0,114.44999999999999,0
Lower Cowlitz salmon and steelhead 2023-24,2024-04-28,Guided-Boat,46.333333333333336,114.44999999999999,0.4048347167613223
Lower Cowlitz salmon and steelhead 2023-24,2024-04-28,Unguided-Bank,68.11666666666666,114.44999999999999,0.5951652832386778
Lower Cowlitz salmon and steelhead 2023-24,2024-04-28,Unguided-Boat,0,114.44999999999999,0
Lower Cowlitz salmon and steelhead 2023-24,2024-05-05,Guided-Bank,0,142.1,0
Lower Cowlitz salmon and steelhead 2023-24,2024-05-05,Guided-Boat,26.05,142.1,0.18332160450387053
